,Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
604,TIC 350619228,92.65784915600766,0.0648607208978734,4,4,1,,notEB,[4.45280063 4.45641907 4.59735764 3.91238536 4.33411552],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000350619228-0126-s_lc.fits
605,TIC 38586438,515.5107647346097,0.1081728764751664,5,5,0,,notEB,[5.0001583 5.074872  5.3236804 5.0502467 5.2481704],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000038586438-0126-s_lc.fits
606,TIC 38586438,434.65281215063203,0.09181369831767335,5,5,1,,notEB,[5.14968536 5.38913843 5.54642093 5.29424581 5.39791066],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000038586438-0126-s_lc.fits
607,TIC 38586438,318.31666084018383,0.08738609207454213,5,5,2,,EB,[5.15013346 5.40252814 5.56261559 5.29727198 5.40278557],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000038586438-0126-s_lc.fits
608,TIC 167692429,1489.099234049493,0.3893591056594165,7,7,0,,notEB,[7.033983  7.023625  7.1498575 7.066028  7.0809407],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000167692429-0126-s_lc.fits
609,TIC 167692429,226.2283241087886,0.1433780772280517,12,12,1,,EB,[11.7625508  11.67985075 12.68766579 12.01839118 12.13744888],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000167692429-0126-s_lc.fits
610,TIC 260131665,10738.370717888465,0.46453707570727537,3,3,0,,EB,[3.0940535 3.0919373 3.0997827 3.0969174 3.096742 ],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000260131665-0126-s_lc.fits
611,TIC 141268467,36022.13932133031,0.4095256031481914,5,5,0,,EB,[5.3026457 5.3338547 5.3543177 5.3539915 5.3416443],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000141268467-0126-s_lc.fits
612,TIC 272357134,674.8085466621511,0.5229023569835829,4,4,0,,notEB,[4.2519064 4.501283  4.9022794 4.2434893 4.31414  ],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000272357134-0126-s_lc.fits
613,TIC 272357134,89.17701733755604,0.15753185199685044,5,3,1,,notEB,[1.98832239 4.32971534 5.58751341 3.66825364 4.14416957],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000272357134-0126-s_lc.fits
614,TIC 142148228,433.8586461837878,0.6690499988945688,3,3,0,,notEB,[3.575638  3.3928256 3.5958998 3.5848963 3.2441244],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000142148228-0126-s_lc.fits
615,TIC 294092960,169.74344862871246,0.2933185981398978,4,3,0,,notEB,[3.3024814 2.688054  4.058075  2.2712696 3.1591787],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000294092960-0126-s_lc.fits
616,TIC 279510954,120.34052376455766,0.24579617303397494,3,3,0,,notEB,[3.4947493 3.1464467 3.9967148 3.3945253 3.5694158],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000279510954-0126-s_lc.fits
617,TIC 279510954,112.50439679455474,0.016837892334451546,10,9,1,,EB,[ 7.93489817  8.45079771 10.10942097  9.14357709  9.58327839],/astro/store/epyc2/projects2/tess/sector006/tess2018349182459-s0006-0000000279510954-0126-s_lc.fits
618,TIC 177077475,89.56349566517035,0.22536903369891254,8,7,0,,notEB,[7.3269453 8.267744  8.824986  7.528973  7.815553 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000177077475-0131-s_lc.fits
619,TIC 177077475,76.25360602104617,0.03378351010749468,10,9,1,,EB,[ 8.85193873 10.15992498 10.93465592  9.12852919  9.52695991],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000177077475-0131-s_lc.fits
620,TIC 55524055,780.0578468564729,0.5370831811116227,5,5,0,,notEB,[5.806028  5.8738236 5.9055066 5.647084  5.646765 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055524055-0131-s_lc.fits
621,TIC 55524055,696.657537730375,0.23237361001351856,7,7,1,,notEB,[6.99331217 6.98787525 7.33508921 7.23499846 7.21980344],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055524055-0131-s_lc.fits
622,TIC 55524055,689.4434390079977,0.21897055432843873,7,7,2,,EB,[6.89820694 6.89159395 7.23687551 7.135252   7.12013695],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055524055-0131-s_lc.fits
623,TIC 294092966,1987.8153051873105,0.4824245636384968,3,3,0,,EB,[3.6061118 3.636081  3.736578  3.4809928 3.5375645],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000294092966-0131-s_lc.fits
624,TIC 38586438,755.1608377106432,0.11917605700944636,5,5,0,,notEB,[5.258488  5.2865376 5.4881244 5.2830157 5.009125 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038586438-0131-s_lc.fits
625,TIC 38586438,732.7736851563741,0.0885881791622931,5,5,1,,notEB,[5.29946808 5.22408298 5.57918568 5.2558802  5.16399713],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038586438-0131-s_lc.fits
626,TIC 38586438,706.5972985623986,0.0793684385420664,5,5,2,,EB,[5.37441842 5.29614568 5.69737778 5.36168801 5.23800022],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038586438-0131-s_lc.fits
627,TIC 141268467,33543.24147790055,0.3980518475689577,5,5,0,,EB,[5.642334  5.6614904 5.6682982 5.6582036 5.6234117],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000141268467-0131-s_lc.fits
628,TIC 167692429,1861.09933700115,0.4301409763002746,6,6,0,,EB,[6.769017  6.855488  6.8956165 6.8155656 6.762466 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000167692429-0131-s_lc.fits
629,TIC 260131665,8388.982268554704,0.47862061492595137,3,3,0,,EB,[3.3204875 3.3229988 3.3260555 3.325822  3.3240783],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260131665-0131-s_lc.fits
630,TIC 272357134,704.8150229753883,0.4600136313997404,4,4,0,,notEB,[4.6553855 4.540815  4.94834   4.74378   4.6071067],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000272357134-0131-s_lc.fits
631,TIC 272357134,74.0848385731935,0.03001216605112483,6,4,1,,notEB,[5.2600527  4.58901083 6.08676458 3.30888531 4.94036553],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000272357134-0131-s_lc.fits
632,TIC 272357134,61.34975284668203,0.03558259850941576,6,4,2,,notEB,[5.21046897 4.5166546  6.02911214 3.22396179 4.87145863],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000272357134-0131-s_lc.fits
633,TIC 260605873,275.72913772330685,0.15531863597382972,3,3,0,,notEB,[3.3497338 3.207834  3.695556  3.0539265 3.3242567],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260605873-0131-s_lc.fits
634,TIC 167304735,317.6940267058975,0.17391092525855453,6,6,0,,notEB,[6.0494614 6.0332127 6.6915374 5.696471  6.3112636],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000167304735-0131-s_lc.fits
635,TIC 55295028,202.72830882166298,0.30253422812818936,3,3,0,,notEB,[3.7098584 3.5667002 3.878964  3.481378  3.0899634],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055295028-0131-s_lc.fits
636,TIC 294092960,287.2282565958351,0.3768164533812813,4,3,0,,notEB,[3.4163327 3.2029667 4.248229  3.4778147 2.987765 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000294092960-0131-s_lc.fits
637,TIC 260301896,77.35133923882773,0.040164755510665257,8,7,0,,notEB,[7.865844  8.703867  6.7607074 7.7768064],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260301896-0131-s_lc.fits
638,TIC 271596290,2368.7197335605083,0.4750079803006879,3,3,0,,EB,[3.476467  3.5005045 3.5251753 3.4365597 3.419923 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000271596290-0131-s_lc.fits
639,TIC 30313682,2681.5549103681847,0.48659667386493066,4,4,0,,EB,[4.722768  4.6867056 4.7757425 4.719753  4.715984 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000030313682-0131-s_lc.fits
640,TIC 350094361,92.1137421091816,0.08710038058296203,7,7,0,,notEB,[7.3053713 7.22443   7.8243203 7.1824946],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350094361-0131-s_lc.fits
641,TIC 279955276,1716.3226381123625,0.1978048894132539,3,3,0,,EB,[3.3649373 3.3334825 3.4697707 3.4345653 3.4061031],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279955276-0131-s_lc.fits
642,TIC 55384162,201.49262146469627,0.2300515050161669,5,5,0,,notEB,[5.5904713 5.682237  5.737606 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055384162-0131-s_lc.fits
643,TIC 141809359,213.7421785511692,0.21100078738009823,10,10,0,,EB,[10.063269  10.332977  10.8380785 10.631912   9.858385 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000141809359-0131-s_lc.fits
644,TIC 350479101,439.1228742110809,0.1591456908555495,8,8,0,,notEB,[8.419905  8.5346575 8.981086  8.428108  8.723131 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350479101-0131-s_lc.fits
645,TIC 350479101,92.71708756877511,0.057854888113327826,10,9,1,,EB,[ 8.90779613  9.31955585 10.92144586  8.9372324   9.99584422],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350479101-0131-s_lc.fits
646,TIC 55659311,235.51343977644038,0.024233377031833522,20,12,0,,EB,[19.830547   20.23264    20.897596    0.31906843  0.08419796],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055659311-0131-s_lc.fits
647,TIC 38846515,119.77827534234459,0.21703367944381113,5,3,0,,notEB,[3.0212288 4.0176997 5.377372  2.9817803 3.8692286],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038846515-0131-s_lc.fits
648,TIC 38846515,94.9253535794397,0.11226473786992483,5,3,1,,notEB,[2.62172874 3.75614117 5.30403203 2.5768195  3.58711717],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038846515-0131-s_lc.fits
649,TIC 349832824,2099.8542138831544,0.2616438327204547,4,4,0,,EB,[4.351099 4.427728 4.573343 4.546822 4.488186],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000349832824-0131-s_lc.fits
650,TIC 141622065,5835.365591358211,0.5756052919690825,3,3,0,,EB,[3.1476564 3.1660707 3.2029955 3.179771  3.159552 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000141622065-0131-s_lc.fits
651,TIC 293972244,450.57267934550197,0.23168124730510065,4,3,0,,notEB,[-0.07585561  4.1966467   4.2555714   3.8760555   3.6641352 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000293972244-0131-s_lc.fits
652,TIC 293972244,200.79810535120072,0.005484061140756223,16,9,1,,EB,[-13.24905822  16.36416229  16.62021985  15.11649723  14.21188363],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000293972244-0131-s_lc.fits
653,TIC 260161144,13098.06353794907,0.34386659535815944,4,4,0,,EB,[4.4276614 4.4352837 4.4687214 4.456985  4.4602094],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260161144-0131-s_lc.fits
654,TIC 260504147,5271.433252336206,0.3763510100872756,6,6,0,,EB,[6.8232927 6.8595    6.899517  6.8473125 6.8018026],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260504147-0131-s_lc.fits
655,TIC 150442264,4317.7914583485945,0.6266412276275288,3,3,0,,EB,[3.746183  3.7255042 3.792103  3.743556  3.7384737],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000150442264-0131-s_lc.fits
656,TIC 176873735,103.97779436072271,0.11852323091152642,12,4,0,,notEB,[ 4.016884    0.76045287 12.2112255   5.6629844   0.99989635],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000176873735-0131-s_lc.fits
657,TIC 350518984,387.2847761857559,0.026362062849661656,16,16,0,,EB,[16.231096 16.248352 16.60076  16.149782 16.300068],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350518984-0131-s_lc.fits
658,TIC 141685465,1223.0088238612625,0.38392708551952043,7,7,0,,notEB,[7.6597033 7.751986  7.75298   7.644385  7.675387 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000141685465-0131-s_lc.fits
659,TIC 141685465,1211.818434928097,0.37668060266391,7,7,1,,EB,[7.55290139 7.64505318 7.64604597 7.53760485 7.56856242],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000141685465-0131-s_lc.fits
660,TIC 279569707,2254.484092175792,0.3436062361832213,6,6,0,,EB,[6.2889953 6.2892056 6.2925825 6.263432  6.234907 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279569707-0131-s_lc.fits
661,TIC 309658221,452.6842309103749,0.36504665225409266,6,6,0,,notEB,[6.754431  6.566218  6.799538  6.7337613 6.567711 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000309658221-0131-s_lc.fits
662,TIC 55745232,112.72110833864701,0.3333506563096576,3,3,0,,notEB,[3.0951438 3.2614431 3.7832234 2.8685987 3.3209314],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055745232-0131-s_lc.fits
663,TIC 349154435,105.00540359363478,0.2468581357369554,7,6,0,,notEB,[6.868     5.793485  7.8133264 7.140462  6.7688103],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000349154435-0131-s_lc.fits
664,TIC 349154435,98.81518352660149,0.17613900430478224,8,7,1,,notEB,[7.01971256 5.88888999 8.01610367 7.30747037 6.91655361],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000349154435-0131-s_lc.fits
665,TIC 382517745,634.4368480954269,0.1847389092216988,13,13,0,,EB,[13.410704 13.15846  13.429634 13.24675  13.250847],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000382517745-0131-s_lc.fits
666,TIC 149303310,124.54147453836529,0.15652367783363794,4,3,0,,notEB,[3.5555022 4.1011667 4.31071   3.854834  3.7960892],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000149303310-0131-s_lc.fits
667,TIC 140659980,301.1509566739661,0.2918401373100142,9,9,0,,notEB,[9.14614  8.994949 9.413041 9.262249 9.007429],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000140659980-0131-s_lc.fits
668,TIC 140659980,550.7720896849894,0.23644032239843035,9,9,1,,EB,[9.60530138 9.43488784 9.90613531 9.73617144 9.4489543 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000140659980-0131-s_lc.fits
669,TIC 278956474,172.64753774741231,0.25492168492748496,6,5,0,,notEB,[5.6467037 5.4863477 6.9822936 5.639047  6.058342 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000278956474-0131-s_lc.fits
670,TIC 32150630,480.0527715470814,0.39439077746935314,5,5,0,,notEB,[5.511284  5.4190693 5.6662073 5.4226046 5.3279696],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000032150630-0131-s_lc.fits
671,TIC 32150630,375.0736936882036,0.152575119933335,6,6,1,,notEB,[6.05198172 6.33116979 6.48347276 6.30219622 6.25343716],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000032150630-0131-s_lc.fits
672,TIC 32150630,203.65403241397928,0.12544103763974915,6,6,2,,EB,[6.37650243 6.20443363 6.72836996 6.66318169 6.19773871],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000032150630-0131-s_lc.fits
673,TIC 350443417,9196.231182275184,0.2738187097348958,4,4,0,,EB,[4.7873354 4.790654  4.8201723 4.807175  4.7808585],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350443417-0131-s_lc.fits
674,TIC 300871545,333.6574099243649,0.2670489420365759,8,7,0,,notEB,[7.3160906 7.6959085 8.370655  7.760866  6.9561667],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000300871545-0131-s_lc.fits
675,TIC 300871545,322.2479013379784,0.24589155052167974,8,7,1,,notEB,[7.13427889 7.52097922 8.21615861 7.58790402 6.75883621],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000300871545-0131-s_lc.fits
676,TIC 300871545,249.84679306614464,0.20231565082942538,8,7,2,,EB,[7.04747798 7.52041185 8.37061513 7.60226077 6.58831219],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000300871545-0131-s_lc.fits
677,TIC 55652785,2237.7288601786067,0.4361380042671742,3,3,0,,EB,[3.9708085 3.9128199 3.994897  3.925097  3.8758795],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055652785-0131-s_lc.fits
678,TIC 177308817,91.67822479269446,0.019125740841264675,10,10,0,,EB,[ 9.339605 10.664071 10.915988 10.252756  9.416223],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000177308817-0131-s_lc.fits
679,TIC 425064757,1451.5677969677374,0.024792080885791396,4,4,0,,notEB,[3.6584048 4.685309  4.9743056 4.8262753 4.787101 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000425064757-0131-s_lc.fits
680,TIC 425064757,133.43405737960137,0.013806547806851296,5,4,1,,notEB,[3.7482368  4.9470497  5.28442592 5.11240666 5.0666741 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000425064757-0131-s_lc.fits
681,TIC 425064757,117.19128910026875,0.011978222343292239,5,5,2,,notEB,[4.15044697 5.06448889 5.2781809  5.21414264 5.12993244],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000425064757-0131-s_lc.fits
682,TIC 260507093,301.5514464329096,0.1774151114519961,6,3,0,,notEB,[3.530025  3.9024203 6.118736  1.0976938 3.2694476],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260507093-0131-s_lc.fits
683,TIC 260507093,113.84483150315586,0.08135412330641253,9,4,1,,notEB,[-0.52796698  8.8771559   9.21519614  3.15627875  2.89088052],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260507093-0131-s_lc.fits
684,TIC 220474209,1321.2092417602287,0.21756530494474097,4,4,0,,notEB,[4.3384175 4.491613  4.747528  4.6885014 4.510861 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000220474209-0131-s_lc.fits
685,TIC 220474209,1219.4836436536748,0.13900519791222707,5,5,1,,EB,[5.05138371 4.81960386 5.12797284 5.08826062 5.07557775],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000220474209-0131-s_lc.fits
686,TIC 55404385,9668.202849308693,0.26574301771539344,6,6,0,,EB,[6.4295516 6.4502506 6.4599586 6.4416614 6.373305 ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000055404385-0131-s_lc.fits
687,TIC 350298314,1743.6378768474822,0.27139990357601657,11,11,0,,EB,[11.809797 11.790466 11.890753 11.83957  11.734422],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350298314-0131-s_lc.fits
688,TIC 179305185,122.74962858978147,0.2284331461903376,3,3,0,,notEB,[3.037485  3.0423045 3.3503017 3.012782  2.9489017],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000179305185-0131-s_lc.fits
689,TIC 389433788,170.55684628173972,0.173634325053104,4,4,0,,notEB,[4.2746525 4.0312138 4.5558476 3.217024  3.6879003],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000389433788-0131-s_lc.fits
690,TIC 350297825,127.0405661627627,0.036379376279148806,4,4,0,,notEB,[4.2582216 4.237971  4.677428  4.538153  3.6154034],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000350297825-0131-s_lc.fits
691,TIC 149603524,308.72347518355696,0.33977532930870175,6,5,0,,notEB,[5.403189  4.931519  6.3089848 4.978858  4.9109   ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000149603524-0131-s_lc.fits
692,TIC 149603524,302.9714186638861,0.32390784912864445,6,5,1,,notEB,[5.24822729 4.7622131  6.17290677 4.80879754 4.73910317],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000149603524-0131-s_lc.fits
693,TIC 358111274,98.59570803360442,0.06681973765200049,16,15,0,,EB,[15.587728 14.173831 16.267492 14.455621 14.374908],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000358111274-0131-s_lc.fits
694,TIC 25078924,924.0580106945035,0.48154554511075115,3,3,0,,notEB,[3.1156616 3.1685202 3.2186186 3.2097619 3.0004177],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000025078924-0131-s_lc.fits
695,TIC 25078924,462.20731252300857,0.1441978058936255,6,5,1,,notEB,[5.80578074 5.83508365 6.01727531 5.80360327 5.75361432],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000025078924-0131-s_lc.fits
696,TIC 25078924,488.21875144035585,0.1338716462371632,6,5,2,,EB,[5.83514892 5.86499449 6.05056024 5.83571758 5.78480287],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000025078924-0131-s_lc.fits
697,TIC 142108949,129.78997283485737,0.2759550710482783,7,6,0,,notEB,[7.2760296 6.953746  6.8729954],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000142108949-0131-s_lc.fits
698,TIC 279569718,108.07315021109846,0.21394778138157505,6,5,0,,notEB,[5.474556  4.2106805 6.2400146 4.134492  5.3154316],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279569718-0131-s_lc.fits
699,TIC 279569718,86.90512279580939,0.1260787544631007,6,4,1,,notEB,[5.20931551 3.78984838 6.06900778 3.70428057 5.03060208],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000279569718-0131-s_lc.fits
700,TIC 260502102,939.6693121095955,0.23486807481037328,8,8,0,,notEB,[7.982003 8.103633 8.131585 8.056081 8.022592],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260502102-0131-s_lc.fits
701,TIC 260502102,764.5077142130618,0.2140023200395203,8,8,1,,EB,[8.69426998 8.63266565 8.75287852 8.5503291  8.74052769],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000260502102-0131-s_lc.fits
702,TIC 404927661,398.62238051405234,0.09181867877105919,11,11,0,,EB,[11.270654 11.295982 11.438533 11.054226 11.234499],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000404927661-0131-s_lc.fits
703,TIC 38680734,112.44856873275798,0.09022051125673913,11,3,0,,notEB,[ 0.23522094  0.40518045 11.246461    1.0448185   3.94329   ],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000038680734-0131-s_lc.fits
704,TIC 364302118,770.3116205918194,0.33640493574294905,4,4,0,,notEB,[4.2809863 4.129661  4.4518337 4.065527  3.9924612],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
705,TIC 364302118,614.7768132818267,0.18945881890427943,4,4,1,,notEB,[4.26863669 3.96123749 4.74164541 4.13040386 4.42373703],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
706,TIC 364302118,482.4075490489461,0.1603680644697676,4,4,2,,EB,[4.30137294 3.95975636 4.76555471 4.15864273 4.46151944],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000364302118-0131-s_lc.fits
707,TIC 149473467,10941.288362109286,0.4465581554142874,3,3,0,,EB,[3.5464811 3.5407987 3.5529723 3.5194097 3.5240583],/astro/store/epyc2/projects2/tess/sector007/tess2019006130736-s0007-0000000149473467-0131-s_lc.fits
708,TIC 177082055,273.2659290725005,0.30504010996132286,3,3,0,,notEB,[3.1670153 3.0950348 3.3413846 3.1381202 3.1146405],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000177082055-0136-s_lc.fits
709,TIC 453101438,3028.5284264921434,0.057027203840220544,5,4,0,,EB,[4.68837   4.4940276 5.2978272 4.584488  4.9783916],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000453101438-0136-s_lc.fits
710,TIC 167304735,595.5148522629839,0.23397845185152244,3,3,0,,notEB,[3.0864267 3.1923652 3.2781806 3.0181944 3.0955112],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000167304735-0136-s_lc.fits
711,TIC 294092960,401.6111581459433,0.2998693969585918,4,3,0,,notEB,[2.818469  4.0072575 4.538299  4.150977  3.8085856],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000294092960-0136-s_lc.fits
712,TIC 294092960,163.93579727563363,0.19837522009206346,6,4,1,,notEB,[2.70740777 5.05088066 6.02189596 5.25836373 4.55393986],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000294092960-0136-s_lc.fits
713,TIC 294092960,83.01905216643223,0.15019874008787684,6,4,2,,notEB,[4.68726393 4.02553145 6.17679441 4.30726781 3.7281979 ],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000294092960-0136-s_lc.fits
714,TIC 260131665,10680.013269133491,0.634051460302352,3,3,0,,EB,[3.5614634 3.5658274 3.5684862 3.5657763 3.5649993],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000260131665-0136-s_lc.fits
715,TIC 349677777,251.98751334309006,0.1888278772090866,9,6,0,,notEB,[5.8765674 5.9007454 9.191629  5.8357344 6.8956466],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000349677777-0136-s_lc.fits
716,TIC 167692429,1515.0095452771393,0.19009325764799784,7,7,0,,EB,[7.25471   7.2859893 7.3116918 7.1047125 7.1621842],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000167692429-0136-s_lc.fits
717,TIC 141268467,34460.45365023356,0.37986071857572073,5,5,0,,EB,[5.4009533 5.4354596 5.452774  5.448487  5.4382844],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000141268467-0136-s_lc.fits
718,TIC 272357134,517.6057110968299,0.2369324184041105,5,5,0,,notEB,[5.4865537 4.924496  5.550371  5.0000978 5.3100157],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000272357134-0136-s_lc.fits
719,TIC 272357134,386.6815639255802,0.20015570588390053,5,5,1,,notEB,[5.5585858  5.67236358 5.97863822 5.74904265 5.65394041],/astro/store/epyc2/projects2/tess/sector008/tess2019032160000-s0008-0000000272357134-0136-s_lc.fits
